asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net,notional_frac
BTCUSD,long,2024-01-09,46951.04,2024-01-12,43326.58088100427,stop,-0.0801965672963949,0.2590788774740507
ETHUSD,long,2024-01-11,2584.37,2024-01-22,2343.1947187357596,stop,-0.0963207246888953,0.21431466661531295
BTCUSD,long,2024-01-13,42782.74,2024-02-15,52071.293889922796,target,0.21410984125660948,0.18423853920432212
ETHUSD,long,2024-01-23,2314.19,2024-02-14,2755.9790611930543,target,0.18790440335195224,0.20952895427066615
ETHUSD,long,2024-02-15,2774.8,2024-02-26,3149.3303772365507,target,0.1319756296801754,0.2963497936240785
BTCUSD,long,2024-02-16,51880.01,2024-02-28,58479.94390236344,target,0.12421535524691374,0.3144274519562794
ETHUSD,long,2024-02-27,3175.95,2024-03-04,3627.599601532057,target,0.13920929219038636,0.2812755719678922
BTCUSD,long,2024-02-29,62432.11,2024-03-11,70903.57946445311,target,0.13269090431915742,0.29478762928660524
ETHUSD,long,2024-03-05,3627.75,2024-03-19,3357.291765999461,stop,-0.07755261084709231,0.2682669295247095
BTCUSD,long,2024-03-12,72078.1,2024-03-15,65980.56068431959,stop,-0.08759628258348129,0.23641700780721203
BTCUSD,long,2024-03-16,69499.84,2024-03-19,62513.28289162983,stop,-0.10352623298658192,0.19895304345751788
BTCUSD,long,2024-03-20,61937.41,2024-04-29,63118.62,time,0.016071026702601746,0.16320149647970933
ETHUSD,long,2024-03-20,3158.65,2024-04-29,3263.44,time,0.030175565510582095,0.13576363922749637
BTCUSD,short,2024-04-30,63866.0,2024-05-20,69727.54803955303,stop,-0.09477885008538245,0.2179151294812899
ETHUSD,short,2024-04-30,3216.74,2024-05-20,3571.8932250497173,stop,-0.11340781196171201,0.18114660226158394
BTCUSD,short,2024-05-21,71446.62,2024-06-24,60405.399506927,target,0.15153803823152157,0.25883595040901125
ETHUSD,short,2024-05-21,3661.79,2024-06-30,3378.8,time,0.0742818758039101,0.21254714201926644
BTCUSD,short,2024-06-25,60293.3,2024-07-15,64362.35043612591,stop,-0.07048760535790721,0.2963507134967071
ETHUSD,short,2024-07-01,3438.16,2024-07-05,2949.462468821679,target,0.13913926378595554,0.28141414929681324
ETHUSD,short,2024-07-06,2981.79,2024-07-14,3268.3953844787443,stop,-0.09911856786653128,0.20807634200055583
ETHUSD,short,2024-07-15,3245.2,2024-07-19,3523.918573575068,stop,-0.08888640871905229,0.23286571528940175
BTCUSD,short,2024-07-16,64724.06,2024-07-29,69658.9225712275,stop,-0.07924463872055465,0.26231352571952404
ETHUSD,short,2024-07-20,3503.53,2024-08-03,2914.6413190991557,target,0.1650843837218019,0.2379757066914937
BTCUSD,long,2024-07-30,66784.68,2024-08-02,61865.527637260355,stop,-0.07665689800025455,0.27152921916330075
BTCUSD,long,2024-08-03,61498.34,2024-08-05,56292.14490805376,stop,-0.0876558637508954,0.23625061648241072
ETHUSD,short,2024-08-04,2903.65,2024-08-05,2294.0853858578453,target,0.20693047169671097,0.19053927558352973
BTCUSD,short,2024-08-06,54018.82,2024-08-08,60335.74029774267,stop,-0.11993925001957961,0.17102897441749726
ETHUSD,short,2024-08-06,2419.76,2024-08-24,2806.8543361990414,stop,-0.1629722022841279,0.1250217207391935
BTCUSD,short,2024-08-09,61686.0,2024-09-18,60313.99,time,0.019241837694128353,0.1761214911057985
ETHUSD,short,2024-08-25,2768.01,2024-09-06,2183.83884165782,target,0.20804373117950448,0.18953417747328286
ETHUSD,short,2024-09-07,2225.24,2024-09-20,2516.166350153408,stop,-0.1337393135811905,0.1529761741297486
BTCUSD,short,2024-09-19,61759.98,2024-10-15,66553.78869225082,stop,-0.08061998453125818,0.25766560146563594
ETHUSD,short,2024-09-21,2561.4,2024-10-31,2659.19,time,-0.041178339970328603,0.21125462450891777
BTCUSD,long,2024-10-16,67074.14,2024-11-06,75832.98745629482,target,0.12758456591906853,0.30631491339329137
ETHUSD,long,2024-11-01,2518.61,2024-11-08,2953.4892788572092,target,0.16966638298792158,0.23166061226172846
BTCUSD,long,2024-11-07,75571.99,2024-11-11,85785.10370208583,target,0.13214416786015326,0.2959802160415228
ETHUSD,long,2024-11-09,2961.75,2024-11-23,3464.762018947531,target,0.16683608304128683,0.23552121129804962
BTCUSD,long,2024-11-12,88648.0,2024-12-05,100874.03498465772,target,0.13491664769264633,0.290030251381558
ETHUSD,long,2024-11-24,3393.91,2024-12-06,4071.5911878212682,target,0.19667565074538473,0.20032487612125421
BTCUSD,long,2024-12-06,96945.63,2025-01-15,96560.85,time,-0.0069690288257449025,0.23599524613947018
ETHUSD,long,2024-12-07,3998.87,2024-12-09,3601.0882923529803,stop,-0.10247352818346678,0.20105851642371075
ETHUSD,long,2024-12-10,3712.0,2024-12-20,3303.320097776785,stop,-0.11309695641789197,0.1816580644072172
ETHUSD,long,2024-12-21,3472.2,2025-01-13,3011.97526397119,stop,-0.1355455722679597,0.15089149835625712
ETHUSD,short,2025-01-14,3137.51,2025-01-17,3503.572421325342,stop,-0.11967290983147205,0.1714193982895341
BTCUSD,long,2025-01-16,100497.35,2025-02-03,93117.3048383628,stop,-0.07643522154203275,0.2723488753765445
ETHUSD,short,2025-01-18,3473.64,2025-02-03,2714.3816110228504,target,0.2155771665967543,0.1830017317124193
BTCUSD,long,2025-02-04,101328.51,2025-02-24,92066.62437244959,stop,-0.09440453784971681,0.21880751733445766
ETHUSD,short,2025-02-04,2879.89,2025-03-10,1886.6961901091659,target,0.34187213396721194,0.11598501606918152
BTCUSD,short,2025-02-25,91552.88,2025-02-28,78850.00529661388,target,0.13574904539743726,0.2882902717306825
BTCUSD,short,2025-03-01,84349.95,2025-03-02,92254.88189925306,stop,-0.09671590497982574,0.21341094667234323
BTCUSD,short,2025-03-03,94269.99,2025-03-11,77070.1898880228,target,0.1794525505092045,0.21923508270158185
ETHUSD,short,2025-03-11,1865.11,2025-04-20,1613.26,time,0.13203225010857267,0.08919500233280188
BTCUSD,short,2025-03-12,82932.99,2025-04-21,85179.24,time,-0.030085120167499087,0.16131516163202356
ETHUSD,short,2025-04-21,1587.36,2025-04-23,1801.7947374853613,stop,-0.13808891334376672,0.14805063942667987
BTCUSD,short,2025-04-22,87516.22,2025-04-23,93840.206321607,stop,-0.07526073431424474,0.27677548795760576
BTCUSD,short,2025-04-24,93691.07,2025-05-08,100441.90075689583,stop,-0.07505415368717461,0.2775690085380873
