asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net,notional_frac
DIA,long,2024-01-23 00:00:00,379.36,2024-03-20 00:00:00,390.15,time,0.028042640236187254,1.0
DIA,long,2024-03-21 00:00:00,396.31,2024-04-10 00:00:00,384.76506698389784,stop,-0.02953106662991638,1.0
DIA,long,2024-05-16 00:00:00,399.75,2024-05-28 00:00:00,387.3533523513186,stop,-0.031411000997326785,1.0
DIA,long,2024-07-17 00:00:00,408.56,2024-08-02 00:00:00,395.14138099227046,stop,-0.033243692499827546,1.0
DIA,long,2024-09-17 00:00:00,418.29,2024-11-12 00:00:00,443.58,time,0.060060446101986645,1.0
DIA,long,2024-11-26 00:00:00,446.56,2024-12-18 00:00:00,430.4615574192234,stop,-0.036449898290882674,1.0
DIA,long,2025-07-24 00:00:00,447.01,2025-09-19 00:00:00,462.72,time,0.0347446276369658,1.0
DIA,long,2025-10-06 00:00:00,468.315,2025-10-10 00:00:00,455.1987726289911,stop,-0.028407275810104094,1.0
DIA,long,2025-10-27 00:00:00,474.755,2025-12-23 00:00:00,482.18,time,0.01523964571199894,1.0
DIA,long,2026-01-06 00:00:00,489.33,2026-03-05 00:00:00,483.82,time,-0.011660294688655858,1.0
DIA,long,2026-05-26 00:00:00,507.57,2026-07-23 00:00:00,515.07,time,0.0143762870145991,1.0
