asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net,notional_frac
EMB,long,2024-01-26 00:00:00,87.44,2024-03-25 00:00:00,89.63,time,0.024645745654162842,1.0
EMB,long,2024-03-26 00:00:00,89.7,2024-04-11 00:00:00,88.11599050163736,stop,-0.018058968766584683,1.0
EMB,long,2024-04-12 00:00:00,88.26,2024-06-10 00:00:00,88.44,time,0.0016394289598910654,1.0
EMB,long,2024-06-11 00:00:00,88.44,2024-08-08 00:00:00,89.74,time,0.014299231117141443,1.0
EMB,long,2024-08-09 00:00:00,90.24,2024-10-07 00:00:00,92.44,time,0.023979432624113572,1.0
EMB,long,2024-10-08 00:00:00,92.24,2024-11-01 00:00:00,90.73224538710781,stop,-0.016745995369603018,1.0
EMB,long,2024-11-04 00:00:00,90.71,2024-12-19 00:00:00,89.10530119102938,stop,-0.018090428938051063,1.0
EMB,long,2025-02-28 00:00:00,91.67,2025-04-03 00:00:00,90.17285665728015,stop,-0.016731878943164125,1.0
EMB,long,2025-04-04 00:00:00,89.36,2025-04-07 00:00:00,87.64,stop,-0.01964798567591768,1.0
EMB,long,2025-05-19 00:00:00,89.9,2025-07-17 00:00:00,91.6,time,0.018509899888765124,1.0
EMB,long,2025-07-18 00:00:00,92.07,2025-09-15 00:00:00,95.38,time,0.035550906918648775,1.0
EMB,long,2025-09-16 00:00:00,95.71,2025-11-11 00:00:00,96.27,time,0.005451008254101009,1.0
EMB,long,2025-11-12 00:00:00,96.455,2026-01-12 00:00:00,96.1,time,-0.004080472759317821,1.0
EMB,long,2026-01-13 00:00:00,96.29,2026-03-09 00:00:00,95.09,stop,-0.012862353307716278,1.0
EMB,long,2026-03-10 00:00:00,96.06,2026-03-19 00:00:00,93.93,stop,-0.022573641474078632,1.0
EMB,long,2026-04-20 00:00:00,96.62,2026-05-19 00:00:00,94.20700920932713,stop,-0.02537403012495214,1.0
EMB,long,2026-06-05 00:00:00,95.75,2026-08-04 00:00:00,95.05,time,-0.007710704960835524,1.0
