asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net,notional_frac
EMB,long,2024-01-18 00:00:00,87.51,2024-02-13 00:00:00,86.55439035373185,stop,-0.011320005099624652,1.0
EMB,long,2024-02-14 00:00:00,86.78,2024-04-12 00:00:00,88.26,time,0.016654620880387227,1.0
EMB,long,2024-04-15 00:00:00,87.63,2024-04-16 00:00:00,86.64,stop,-0.011697500855871222,1.0
EMB,long,2024-04-17 00:00:00,87.43,2024-06-13 00:00:00,89.44,time,0.022589820427770756,1.0
EMB,long,2024-06-14 00:00:00,89.21,2024-07-01 00:00:00,87.51,stop,-0.019456159623360492,1.0
EMB,long,2024-07-02 00:00:00,87.54,2024-08-28 00:00:00,92.25,time,0.05340397532556547,1.0
EMB,long,2024-08-29 00:00:00,92.09,2024-09-03 00:00:00,91.38604338248415,stop,-0.00804422431877354,1.0
EMB,long,2024-09-04 00:00:00,91.46,2024-10-23 00:00:00,90.74652516811868,stop,-0.008200949397346545,1.0
EMB,long,2024-10-24 00:00:00,91.24,2024-11-01 00:00:00,90.60248234550295,stop,-0.007387260570989085,1.0
EMB,long,2024-12-11 00:00:00,92.27,2024-12-12 00:00:00,91.61082836515905,stop,-0.007543943154231503,1.0
EMB,long,2024-12-13 00:00:00,91.61,2024-12-18 00:00:00,90.62,stop,-0.011206680493395836,1.0
EMB,long,2025-01-31 00:00:00,90.79,2025-02-03 00:00:00,89.92,stop,-0.009982553144619532,1.0
EMB,long,2025-02-04 00:00:00,90.19,2025-04-02 00:00:00,90.62,time,0.004367712606719154,1.0
EMB,long,2025-04-03 00:00:00,90.2,2025-04-04 00:00:00,89.36,stop,-0.009712638580931342,1.0
EMB,long,2025-04-07 00:00:00,87.64,2025-04-08 00:00:00,86.94758889984902,stop,-0.008300628710075019,1.0
EMB,long,2025-05-19 00:00:00,89.9,2025-07-17 00:00:00,91.6,time,0.018509899888765124,1.0
EMB,long,2025-07-18 00:00:00,92.07,2025-09-15 00:00:00,95.38,time,0.035550906918648775,1.0
EMB,long,2025-09-16 00:00:00,95.71,2025-09-18 00:00:00,95.08498231758497,stop,-0.006930327890659549,1.0
EMB,long,2025-09-19 00:00:00,94.96,2025-11-14 00:00:00,96.05,time,0.0110785172704297,1.0
EMB,long,2025-11-17 00:00:00,96.21,2026-01-15 00:00:00,96.44,time,0.0019906038873298117,1.0
EMB,long,2026-01-16 00:00:00,96.45,2026-01-20 00:00:00,95.78,stop,-0.007346604458268557,1.0
EMB,long,2026-01-21 00:00:00,96.0,2026-03-06 00:00:00,95.53971700743159,stop,-0.005194614505920891,1.0
EMB,long,2026-03-09 00:00:00,95.09,2026-03-13 00:00:00,94.39855875460958,stop,-0.00767144016605763,1.0
EMB,long,2026-04-20 00:00:00,96.62,2026-04-29 00:00:00,95.58586108971163,stop,-0.011103155767836647,1.0
EMB,long,2026-04-30 00:00:00,95.71,2026-05-04 00:00:00,94.8417445034795,stop,-0.009471732280017674,1.0
EMB,long,2026-05-05 00:00:00,95.41,2026-05-18 00:00:00,94.5584203258544,stop,-0.009325476094178818,1.0
EMB,long,2026-05-19 00:00:00,94.37,2026-07-17 00:00:00,95.67,time,0.013375564268305508,1.0
