asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net,notional_frac
DIA,long,2024-02-23 00:00:00,391.77,2024-04-12 00:00:00,380.229310538922,stop,-0.02985781826346583,1.0
DIA,long,2024-05-16 00:00:00,399.75,2024-05-28 00:00:00,387.3533523513186,stop,-0.031411000997326785,1.0
DIA,long,2024-07-17 00:00:00,408.56,2024-08-02 00:00:00,395.14138099227046,stop,-0.033243692499827546,1.0
DIA,long,2024-09-17 00:00:00,418.29,2024-11-12 00:00:00,443.58,time,0.060060446101986645,1.0
DIA,long,2024-11-26 00:00:00,446.56,2024-12-18 00:00:00,430.4615574192234,stop,-0.036449898290882674,1.0
DIA,long,2025-06-27 00:00:00,435.15,2025-08-25 00:00:00,455.64,time,0.046687211306446,1.0
DIA,long,2025-09-12 00:00:00,461.25,2025-11-07 00:00:00,468.28,time,0.01484119241192401,1.0
DIA,long,2025-11-13 00:00:00,481.4,2025-11-18 00:00:00,462.17,stop,-0.04034599085999162,1.0
DIA,long,2025-12-12 00:00:00,488.7,2026-02-11 00:00:00,504.21,time,0.03133726212400241,1.0
DIA,long,2026-05-22 00:00:00,507.01,2026-07-22 00:00:00,521.63,time,0.028435723161278802,1.0
